id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,per_capita_income_rupiah,yearly_income_rupiah,total_debt_rupiah,kategori_user,credit_category
603,42,67,1978,2,Female,66 Norfolk Avenue,35.48,-97.26,21884,44624,102882,611,1,350144000,713984000,1646112000,Normal,Fair
1794,49,58,1970,12,Male,469 Catherine Avenue,29.45,-98.5,36852,75137,175263,631,1,589632000,1202192000,2804208000,Boros,Fair
329,70,65,1949,3,Male,6339 Lafayette Avenue,34.39,-119.51,21191,36724,16437,701,4,339056000,587584000,262992000,Normal,Good
1181,61,66,1958,4,Male,747 Rose Drive,35.4,-80.59,25299,51581,35134,810,5,404784000,825296000,562144000,Boros,Excellent
598,47,63,1972,11,Male,305 Elm Street,44.22,-71.74,21159,43144,54157,628,3,338544000,690304000,866512000,Normal,Fair
990,91,67,1929,1,Female,365 Mountain View Boulevard,30.09,-90.99,16474,27150,2007,737,1,263584000,434400000,32112000,Hemat,Good
1777,47,67,1972,5,Male,166 12th Street,38.83,-77.21,30622,62432,95799,741,5,489952000,998912000,1532784000,Boros,Very Good
998,18,67,2001,11,Male,62 East Boulevard,34.08,-117.46,13739,28006,19518,703,2,219824000,448096000,312288000,Hemat,Good
1872,62,65,1957,10,Male,8915 Sixth Avenue,33.95,-84.54,33093,67470,93795,804,6,529488000,1079520000,1500720000,Boros,Excellent
1743,18,75,2002,1,Female,76 Federal Avenue,39.19,-96.59,25658,52315,109513,774,4,410528000,837040000,1752208000,Boros,Very Good
1000,20,73,1999,8,Female,6030 Third Lane,41.93,-71.29,26693,54424,92199,687,1,427088000,870784000,1475184000,Boros,Good
1708,22,66,1997,7,Male,90072 George Drive,37.48,-97.24,22195,45254,75758,850,2,355120000,724064000,1212128000,Normal,Excellent
799,34,68,1985,7,Female,90 El Camino Avenue,42.88,-78.85,15461,31525,57818,686,2,247376000,504400000,925088000,Hemat,Good
144,44,67,1975,3,Female,5380 12th Boulevard,34.5,-93.05,15857,32330,97190,835,4,253712000,517280000,1555040000,Hemat,Excellent
781,30,74,1989,9,Male,7154 Lafayette Drive,32.33,-106.75,16670,33993,45149,602,4,266720000,543888000,722384000,Hemat,Fair
1572,40,70,1979,7,Female,903 Norfolk Boulevard,30.68,-88.04,9284,18935,43928,658,3,148544000,302960000,702848000,Hemat,Fair
793,73,60,1946,8,Female,658 Plum Avenue,26.14,-80.13,21084,42593,16083,703,2,337344000,681488000,257328000,Normal,Good
1681,21,72,1998,6,Male,21 Birch Drive,38.63,-90.24,31909,65058,157708,746,1,510544000,1040928000,2523328000,Boros,Very Good
1179,50,71,1969,7,Female,312 Burns Boulevard,36.67,-76.3,24312,49570,43645,752,5,388992000,793120000,698320000,Boros,Very Good
114,47,65,1972,12,Female,112 Elm Avenue,34.18,-118.39,16892,34441,907,725,4,270272000,551056000,14512000,Hemat,Good
271,30,65,1989,7,Female,352 Hill Lane,45.65,-122.66,20649,42101,70460,685,1,330384000,673616000,1127360000,Normal,Good
1107,71,69,1949,1,Female,836 Summit Boulevard,42.23,-76.34,18323,40516,6908,698,5,293168000,648256000,110528000,Normal,Good
517,33,71,1986,11,Male,87 Ocean Avenue,42.31,-83.21,11773,24009,19085,811,4,188368000,384144000,305360000,Hemat,Excellent
624,33,66,1987,2,Male,515 Spruce Boulevard,42.89,-85.72,18431,37579,59201,710,2,294896000,601264000,947216000,Normal,Good
1215,53,68,1967,2,Female,9458 Park Boulevard,32.84,-116.88,20673,42152,55576,751,1,330768000,674432000,889216000,Normal,Very Good
1992,63,72,1956,7,Female,457 Summit Lane,36.61,-89.81,11636,23725,47647,710,5,186176000,379600000,762352000,Hemat,Good
968,21,69,1998,9,Female,89 Oak Lane,42.88,-78.85,14456,29475,48741,722,1,231296000,471600000,779856000,Hemat,Good
19,82,68,1937,5,Female,6577 Catherine Lane,34.41,-119.7,23071,34903,1336,630,1,369136000,558448000,21376000,Hemat,Fair
1605,39,67,1980,5,Male,9995 Pine Avenue,39.5,-84.37,19293,39336,43747,690,3,308688000,629376000,699952000,Normal,Good
463,32,74,1987,5,Female,412 Fifth Boulevard,40.71,-73.99,19744,40256,0,719,2,315904000,644096000,0,Normal,Good
1365,18,65,2002,2,Male,6039 Valley Stream Street,38.23,-122.56,26752,54547,92901,751,1,428032000,872752000,1486416000,Boros,Very Good
809,54,66,1965,5,Female,2855 Sixth Avenue,41.76,-88.15,41979,85596,159101,618,1,671664000,1369536000,2545616000,Boros,Fair
590,37,66,1982,6,Male,300 West Avenue,34.17,-86.83,17198,35060,39104,724,2,275168000,560960000,625664000,Hemat,Good
1904,69,70,1951,2,Male,5844 Littlewood Street,35.95,-95.38,15195,30983,10019,757,5,243120000,495728000,160304000,Hemat,Very Good
545,55,67,1964,10,Male,22 First Boulevard,40.67,-89.54,22416,45707,113194,715,3,358656000,731312000,1811104000,Normal,Good
789,43,60,1976,11,Female,429 Grant Boulevard,39.59,-75.17,24417,49788,83932,690,3,390672000,796608000,1342912000,Boros,Good
742,69,67,1950,12,Female,829 Mill Boulevard,38.74,-77.48,24016,50753,20226,698,4,384256000,812048000,323616000,Boros,Good
612,88,67,1931,9,Female,336 North Street,39.09,-84.51,18959,16296,667,838,7,303344000,260736000,10672000,Hemat,Excellent
536,21,62,1998,8,Male,894 Catherine Boulevard,42.93,-74.62,15242,31077,89659,789,5,243872000,497232000,1434544000,Hemat,Very Good
523,27,65,1992,6,Female,444 Forest Boulevard,42.77,-86.1,18877,38487,28032,773,4,302032000,615792000,448512000,Normal,Very Good
928,59,66,1960,12,Female,26 Martin Luther King Drive,29.76,-95.38,15862,32347,82667,784,7,253792000,517552000,1322672000,Hemat,Very Good
1642,37,66,1982,4,Female,48190 Plum Drive,39.96,-74.06,19848,40470,41938,731,5,317568000,647520000,671008000,Normal,Good
495,49,63,1970,8,Male,6427 Martin Luther King Drive,43.04,-76.14,18649,38028,79101,831,4,298384000,608448000,1265616000,Normal,Excellent
166,83,64,1936,4,Female,9915 Burns Lane,39.15,-75.51,17634,25567,1001,665,3,282144000,409072000,16016000,Hemat,Fair
1277,33,65,1987,1,Male,97542 Hillside Lane,43.1,-76.21,25429,51848,86951,692,1,406864000,829568000,1391216000,Boros,Good
718,48,63,1971,8,Male,7944 Hill Lane,41.64,-85.41,14263,29081,56301,655,3,228208000,465296000,900816000,Hemat,Fair
1962,34,68,1985,9,Male,2066 Ninth Lane,41.8,-87.92,45307,92375,156949,712,5,724912000,1478000000,2511184000,Boros,Good
133,31,65,1988,10,Female,5295 Pine Street,33.95,-84.54,30747,62692,50290,698,2,491952000,1003072000,804640000,Boros,Good
682,58,62,1961,10,Male,2130 Valley Stream Lane,40.69,-111.99,17276,35229,60945,724,2,276416000,563664000,975120000,Hemat,Good
795,40,58,1979,3,Female,73 Oak Street,32.79,-96.76,37234,75918,94579,759,2,595744000,1214688000,1513264000,Boros,Very Good
1849,39,66,1980,11,Female,364 12th Drive,47.13,-122.4,20345,41483,64098,721,2,325520000,663728000,1025568000,Normal,Good
1732,50,60,1969,7,Female,4704 Essex Boulevard,37.77,-122.21,26391,53810,78986,637,1,422256000,860960000,1263776000,Boros,Fair
167,26,72,1994,1,Female,189 Washington Street,35.88,-80.01,18657,38036,0,743,3,298512000,608576000,0,Normal,Very Good
1496,20,65,1999,9,Male,9895 El Camino Boulevard,41.75,-70.61,23909,48747,171249,713,3,382544000,779952000,2739984000,Boros,Good
853,29,67,1990,8,Female,225 Lake Boulevard,42.46,-83.37,36817,75070,161525,723,1,589072000,1201120000,2584400000,Boros,Good
237,42,72,1977,8,Male,331 Oak Lane,37.96,-121.76,28733,58584,99235,563,2,459728000,937344000,1587760000,Boros,Poor
769,53,66,1966,10,Female,1132 Hill Street,36.2,-81.66,19604,39974,77967,644,2,313664000,639584000,1247472000,Normal,Fair
2,48,64,1971,8,Male,6035 Forest Avenue,40.84,-73.87,13461,27447,80850,673,5,215376000,439152000,1293600000,Hemat,Good
313,32,68,1987,6,Female,9384 Ocean Avenue,36.73,-95.94,16453,33548,31183,693,2,263248000,536768000,498928000,Hemat,Good
1624,23,74,1996,7,Male,613 First Boulevard,40.07,-80.89,20697,42200,28557,769,2,331152000,675200000,456912000,Normal,Very Good
958,18,65,2001,9,Female,141 Sixth Boulevard,32.38,-83.35,16413,33459,37753,705,3,262608000,535344000,604048000,Hemat,Good
989,78,66,1941,9,Male,6283 Rose Avenue,38.87,-77.4,46175,113514,16524,727,8,738800000,1816224000,264384000,Boros,Good
1562,38,65,1982,2,Female,8 Hillside Lane,36.26,-94.69,12517,25524,69401,759,3,200272000,408384000,1110416000,Hemat,Very Good
1983,50,67,1969,3,Male,655 George Boulevard,33.55,-117.78,69236,141161,0,773,3,1107776000,2258576000,0,Boros,Very Good
1091,32,66,1987,5,Female,52292 East Street,39.3,-76.61,26431,53890,252106,656,4,422896000,862240000,4033696000,Boros,Fair
759,60,65,1959,12,Male,575 Bayview Lane,35.92,-86.84,36563,74550,37427,687,4,585008000,1192800000,598832000,Boros,Good
779,81,69,1938,3,Female,44 Valley Boulevard,33.77,-96.67,20874,32669,1433,755,5,333984000,522704000,22928000,Hemat,Very Good
105,54,68,1965,8,Male,420 Oak Drive,41.47,-75.57,18432,37579,0,742,5,294912000,601264000,0,Normal,Very Good
1618,53,66,1966,12,Male,3512 Forest Street,40.91,-73.82,34646,70634,155651,682,4,554336000,1130144000,2490416000,Boros,Good
1168,51,68,1968,10,Male,207 Ocean View Street,40.67,-74.42,53790,109673,242379,505,1,860640000,1754768000,3878064000,Boros,Poor
1237,46,66,1973,9,Female,3276 Maple Street,42.37,-87.86,15770,32150,47179,717,6,252320000,514400000,754864000,Hemat,Good
699,42,68,1978,2,Male,9141 Ocean View Lane,41.48,-91.57,22308,45475,68358,698,3,356928000,727600000,1093728000,Normal,Good
646,38,65,1981,12,Female,354 Federal Street,41.47,-81.67,21402,43634,73037,786,3,342432000,698144000,1168592000,Normal,Very Good
499,23,66,1996,9,Male,8373 Birch Boulevard,40.71,-73.99,18525,37769,1412,742,2,296400000,604304000,22592000,Normal,Very Good
1403,74,61,1945,11,Male,316 Grant Drive,37.94,-77.65,25937,24545,22488,753,2,414992000,392720000,359808000,Hemat,Very Good
631,83,65,1936,5,Female,273 Elm Drive,35.46,-97.51,17070,33811,2206,682,7,273120000,540976000,35296000,Hemat,Good
1070,61,65,1958,11,Male,841 Wessex Boulevard,42.03,-91.58,25275,51528,58509,745,6,404400000,824448000,936144000,Boros,Very Good
291,64,66,1956,1,Female,682 Federal Lane,34.76,-84.97,19818,40407,62695,793,3,317088000,646512000,1003120000,Normal,Very Good
738,57,67,1962,10,Female,15664 Lafayette Street,40.02,-105.25,31377,63974,131731,707,4,502032000,1023584000,2107696000,Boros,Good
142,59,68,1960,11,Female,723 Fourth Drive,41.9,-72.08,25399,51788,77642,675,2,406384000,828608000,1242272000,Boros,Good
1375,23,70,1996,4,Female,532 Lake Drive,38.64,-76.9,35114,71590,60635,717,2,561824000,1145440000,970160000,Boros,Good
459,65,70,1954,5,Male,9079 Second Drive,33.36,-81.28,12387,25257,83995,734,6,198192000,404112000,1343920000,Hemat,Good
281,24,65,1996,2,Male,4779 Lafayette Avenue,41.15,-81.24,18907,38549,35691,684,2,302512000,616784000,571056000,Normal,Good
498,20,61,1999,6,Male,53 Elm Street,20.88,-156.5,22844,46580,91081,660,2,365504000,745280000,1457296000,Normal,Fair
55,61,68,1958,3,Female,3374 Littlewood Street,37.92,-122.34,21869,44583,85531,717,5,349904000,713328000,1368496000,Normal,Good
1370,62,66,1958,1,Female,99 Fifth Street,38.44,-121.3,25949,52908,109229,709,4,415184000,846528000,1747664000,Boros,Good
897,30,64,1989,8,Female,847 Martin Luther King Lane,31.07,-83.19,13238,26996,33332,501,2,211808000,431936000,533312000,Hemat,Poor
262,18,60,2002,2,Male,878 Summit Avenue,28.82,-96.98,16005,32635,47930,734,3,256080000,522160000,766880000,Hemat,Good
1781,29,53,1990,3,Male,73 South Lane,42.93,-75.46,17681,36050,45559,708,3,282896000,576800000,728944000,Normal,Good
457,34,65,1985,10,Female,378 West Boulevard,35.19,-80.83,17817,36324,56689,705,4,285072000,581184000,907024000,Normal,Good
160,44,68,1975,10,Male,1915 Catherine Boulevard,38.91,-75.43,18622,37965,69614,796,3,297952000,607440000,1113824000,Normal,Very Good
1655,57,63,1962,12,Male,2547 El Camino Street,42.24,-83.18,17094,34856,127313,830,3,273504000,557696000,2037008000,Hemat,Excellent
984,63,66,1956,3,Female,642 Ocean View Lane,28.3,-81.41,16150,32928,80794,850,5,258400000,526848000,1292704000,Hemat,Excellent
1329,24,68,1995,3,Female,6768 Federal Avenue,34.08,-117.46,13739,28011,20196,720,4,219824000,448176000,323136000,Hemat,Good
1535,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,261376000,532976000,1053152000,Hemat,Fair
1220,22,62,1997,4,Female,655 Mountain View Lane,41.7,-111.87,17093,34852,53830,641,1,273488000,557632000,861280000,Hemat,Fair
833,21,65,1998,11,Female,1425 Fifth Street,40.85,-74.1,21827,44501,37251,683,2,349232000,712016000,596016000,Normal,Good
295,53,69,1966,11,Male,914 Spruce Drive,40.79,-90.16,14739,30054,60128,681,1,235824000,480864000,962048000,Hemat,Good
1434,62,67,1957,10,Male,8278 Grant Lane,26.45,-80.08,20055,40891,61245,717,4,320880000,654256000,979920000,Normal,Good
208,37,66,1982,7,Female,6976 Ocean View Avenue,47.79,-122.2,33226,67747,76650,804,3,531616000,1083952000,1226400000,Boros,Excellent
1909,56,66,1963,5,Male,603 Lake Avenue,34.02,-118.28,13002,26510,53023,696,4,208032000,424160000,848368000,Hemat,Good
1356,84,70,1936,1,Male,9 Lafayette Lane,44.99,-91.72,19196,26676,1370,733,5,307136000,426816000,21920000,Hemat,Good
265,44,70,1975,10,Female,68 Rose Boulevard,27.8,-97.39,22314,45497,101549,713,3,357024000,727952000,1624784000,Normal,Good
1947,87,66,1932,4,Male,770 Maple Street,31.62,-82.88,14060,27971,1265,765,4,224960000,447536000,20240000,Hemat,Very Good
1089,31,75,1988,9,Female,2725 Jefferson Drive,38.22,-85.74,25258,51501,140481,729,3,404128000,824016000,2247696000,Boros,Good
1790,21,69,1998,3,Male,727 Valley Stream Boulevard,41.24,-73.31,55814,113797,169684,660,1,893024000,1820752000,2714944000,Boros,Fair
1999,19,69,2000,12,Male,1749 Spruce Street,31.06,-98.18,16744,34134,0,683,2,267904000,546144000,0,Hemat,Good
614,84,66,1935,9,Female,129 Sussex Street,35.4,-80.59,20570,16430,2873,779,7,329120000,262880000,45968000,Hemat,Very Good
814,72,65,1948,1,Male,9380 Hill Drive,27.98,-80.66,15318,16302,14408,748,4,245088000,260832000,230528000,Hemat,Very Good
175,33,63,1986,6,Female,8740 Lafayette Drive,40.68,-73.37,26528,54091,165960,675,1,424448000,865456000,2655360000,Boros,Good
305,51,65,1968,10,Male,9070 Third Boulevard,44.37,-73.4,14415,29388,21221,755,3,230640000,470208000,339536000,Hemat,Very Good
1225,54,70,1965,11,Male,6831 Valley Boulevard,37.97,-122.5,30819,62837,86171,850,3,493104000,1005392000,1378736000,Boros,Excellent
1405,45,71,1974,4,Male,70 Tenth Boulevard,47.91,-97.07,23910,48755,37315,777,8,382560000,780080000,597040000,Boros,Very Good
1478,39,66,1980,10,Female,3863 River Avenue,38.93,-121.25,21829,44506,57994,849,3,349264000,712096000,927904000,Normal,Excellent
1920,64,66,1955,7,Male,3315 Lake Lane,46.04,-95.29,15325,31244,51924,713,4,245200000,499904000,830784000,Hemat,Good
241,58,67,1961,4,Female,6077 Sixth Avenue,34.93,-79.76,15009,30605,16549,737,5,240144000,489680000,264784000,Hemat,Good
331,34,68,1985,6,Male,30 Catherine Street,33.44,-79.56,14669,29907,16764,732,2,234704000,478512000,268224000,Hemat,Good
8,21,69,1998,8,Male,41 East Boulevard,27.95,-82.48,18881,38497,33413,699,2,302096000,615952000,534608000,Normal,Good
1354,34,59,1985,4,Male,7401 Seventh Street,35.46,-86.08,16349,33336,48213,692,3,261584000,533376000,771408000,Hemat,Good
1258,79,65,1940,5,Female,265 Little Creek Street,33.99,-117.53,19851,15470,15349,789,7,317616000,247520000,245584000,Hemat,Very Good
919,54,62,1965,3,Female,1635 Sussex Lane,38.81,-76.75,33295,67890,112564,698,2,532720000,1086240000,1801024000,Boros,Good
1447,33,60,1987,2,Male,338 George Avenue,47.49,-122.1,33714,68741,203172,610,1,539424000,1099856000,3250752000,Boros,Fair
902,31,64,1988,4,Male,5157 Seventh Drive,33.15,-117.17,22081,45025,62719,635,1,353296000,720400000,1003504000,Normal,Fair
1318,18,65,2002,2,Female,521 Mountain View Lane,35.55,-117.67,22397,45664,0,778,4,358352000,730624000,0,Normal,Very Good
1545,20,63,1999,12,Male,1433 Rose Boulevard,33.73,-117.05,15144,30882,60484,807,3,242304000,494112000,967744000,Hemat,Excellent
1001,20,62,1999,10,Male,6223 Maple Lane,36.56,-82.19,17795,36283,60989,716,1,284720000,580528000,975824000,Normal,Good
1315,57,70,1962,8,Female,759 Madison Drive,38.61,-88.78,15976,32576,0,753,4,255616000,521216000,0,Hemat,Very Good
323,54,66,1965,7,Male,782 Hill Lane,36.6,-119.75,13093,26696,0,683,5,209488000,427136000,0,Hemat,Good
625,19,66,2000,12,Female,4135 Valley Stream Lane,36.33,-82.36,23224,47350,47026,680,1,371584000,757600000,752416000,Normal,Good
979,59,62,1961,2,Male,621 Rose Avenue,34.06,-117.79,16025,32678,44434,693,3,256400000,522848000,710944000,Hemat,Good
537,19,71,2000,10,Female,35 Fifth Street,38.01,-121.38,31600,64428,122968,703,2,505600000,1030848000,1967488000,Boros,Good
1096,59,67,1960,10,Male,1089 Norfolk Avenue,43.04,-76.14,20294,41379,95988,681,2,324704000,662064000,1535808000,Normal,Good
1347,64,64,1955,5,Female,893 Littlewood Lane,35.73,-77.92,23756,55418,20950,590,3,380096000,886688000,335200000,Boros,Fair
1395,58,65,1961,9,Male,2687 Burns Avenue,40.98,-74.11,75378,153691,197377,604,2,1206048000,2459056000,3158032000,Boros,Fair
1614,40,70,1979,9,Female,7072 Mountain View Avenue,35.48,-96.89,17730,36152,81345,716,1,283680000,578432000,1301520000,Normal,Good
1212,33,58,1987,2,Male,3904 Martin Luther King Drive,34.98,-80.54,19605,39975,52575,810,1,313680000,639600000,841200000,Normal,Excellent
1588,42,69,1977,8,Male,74 Sixth Avenue,41.26,-96.01,28553,58223,128784,689,2,456848000,931568000,2060544000,Boros,Good
121,34,66,1985,11,Female,71858 Mountain View Street,44.21,-88.43,22277,45419,124370,721,3,356432000,726704000,1989920000,Normal,Good
1773,22,70,1997,9,Male,675 Norfolk Drive,29.76,-95.38,26420,53873,76960,742,1,422720000,861968000,1231360000,Boros,Very Good
1859,68,66,1952,1,Male,530 Federal Drive,41.44,-74.42,22621,38689,8942,836,5,361936000,619024000,143072000,Normal,Excellent
1339,25,70,1994,8,Male,9181 Elm Avenue,38.01,-121.38,31600,64429,136163,773,2,505600000,1030864000,2178608000,Boros,Very Good
1894,21,70,1999,1,Female,6595 Summit Boulevard,41.51,-93.48,23347,47602,89319,790,2,373552000,761632000,1429104000,Normal,Very Good
77,99,67,1920,10,Female,596 Ninth Street,40.24,-76.92,25336,51110,3781,709,8,405376000,817760000,60496000,Boros,Good
1222,42,66,1977,12,Female,1957 Park Lane,42.39,-113.78,14094,28738,48786,600,1,225504000,459808000,780576000,Hemat,Fair
363,52,66,1967,9,Female,7508 Grant Street,27.9,-82.78,23878,48686,113137,701,3,382048000,778976000,1810192000,Boros,Good
634,49,74,1970,8,Female,5063 Seventh Avenue,41.38,-81.64,24071,49079,6494,683,4,385136000,785264000,103904000,Boros,Good
628,57,66,1963,1,Male,4 George Lane,40.0,-75.26,52517,107075,75999,815,3,840272000,1713200000,1215984000,Boros,Excellent
756,66,65,1953,10,Female,8651 North Boulevard,39.64,-84.08,28466,59251,29300,679,1,455456000,948016000,468800000,Boros,Good
971,20,66,1999,10,Female,711 Tenth Street,33.37,-84.78,19899,40572,0,732,5,318384000,649152000,0,Normal,Good
111,25,65,1994,10,Female,3124 Madison Drive,33.79,-82.47,14717,30004,67526,738,3,235472000,480064000,1080416000,Hemat,Good
312,18,68,2002,2,Female,4949 South Avenue,39.69,-76.06,23383,47672,115371,767,4,374128000,762752000,1845936000,Normal,Very Good
1627,29,65,1990,6,Male,323 Mountain View Lane,30.65,-93.89,18424,37568,53323,825,1,294784000,601088000,853168000,Normal,Excellent
1359,35,70,1984,7,Female,316 Lexington Boulevard,36.67,-76.3,22084,45025,49878,691,2,353344000,720400000,798048000,Normal,Good
174,23,69,1996,4,Female,4822 Jefferson Avenue,38.35,-81.63,21899,44644,83108,716,3,350384000,714304000,1329728000,Normal,Good
420,22,62,1998,2,Male,1651 Oak Drive,33.82,-117.91,16252,33140,51305,744,1,260032000,530240000,820880000,Hemat,Very Good
488,34,69,1985,6,Male,927 River Street,27.92,-97.29,15758,32126,54351,745,2,252128000,514016000,869616000,Hemat,Very Good
7,74,61,1945,5,Male,124 Madison Lane,39.3,-76.61,20919,32682,21379,650,3,334704000,522912000,342064000,Hemat,Fair
863,60,68,1959,12,Female,256 Ocean Drive,35.4,-93.11,16877,34406,1636,774,3,270032000,550496000,26176000,Hemat,Very Good
1854,48,69,1972,1,Male,4405 Wessex Drive,35.06,-85.25,23706,48337,70603,625,2,379296000,773392000,1129648000,Boros,Fair
1041,48,62,1971,9,Female,6144 Summit Street,34.87,-85.5,15950,32522,50155,639,1,255200000,520352000,802480000,Hemat,Fair
1616,48,70,1971,8,Male,469 First Lane,33.0,-97.23,46232,94260,39326,815,4,739712000,1508160000,629216000,Boros,Excellent
1805,38,68,1981,5,Male,679 Bayview Lane,45.99,-84.36,13053,26613,17008,718,2,208848000,425808000,272128000,Hemat,Good
